5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5848309.821428573,5848309.821428573,5848309.821428573,5848309.821428573,5848309.821428573,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5848309.821428573,5848309.821428573,5848309.821428573,5848309.821428573,5848309.821428573,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,6294738.392857144,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5848309.821428573,5848309.821428573,5848309.821428573,5848309.821428573,5848309.821428573,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001,5401881.250000001
